job_id,skill_id,company_id,time_id,location_id,seniority,title
bfe37b804ab0,17,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,24,24,86,2,Junior,Data Analyst (Entry Level)
2a71e67e7086,19,25,120,8,Mid,Analytics Engineer
2a71e67e7086,16,25,120,8,Mid,Analytics Engineer
2a71e67e7086,14,25,120,8,Mid,Analytics Engineer
2a71e67e7086,1,25,120,8,Mid,Analytics Engineer
2a71e67e7086,21,25,120,8,Mid,Analytics Engineer
2a71e67e7086,5,25,120,8,Mid,Analytics Engineer
2a71e67e7086,17,25,120,8,Mid,Analytics Engineer
19366a1d5b50,19,1,407,2,Mid,Product Analyst
19366a1d5b50,14,1,407,2,Mid,Product Analyst
19366a1d5b50,12,1,407,2,Mid,Product Analyst
19366a1d5b50,21,1,407,2,Mid,Product Analyst
bb8a3bfb1c19,19,22,134,2,Mid,Analytics Engineer
bb8a3bfb1c19,16,22,134,2,Mid,Analytics Engineer
bb8a3bfb1c19,8,22,134,2,Mid,Analytics Engineer
bb8a3bfb1c19,4,22,134,2,Mid,Analytics Engineer
bb8a3bfb1c19,12,22,134,2,Mid,Analytics Engineer
bb8a3bfb1c19,6,22,134,2,Mid,Analytics Engineer
bb8a3bfb1c19,21,22,134,2,Mid,Analytics Engineer
bb8a3bfb1c19,15,22,134,2,Mid,Analytics Engineer
e0e3edd98bbe,19,22,73,9,Junior,Junior BI Analyst
e0e3edd98bbe,16,22,73,9,Junior,Junior BI Analyst
e0e3edd98bbe,3,22,73,9,Junior,Junior BI Analyst
298acdd52e24,19,28,405,1,Senior,Head of Analytics
298acdd52e24,25,28,405,1,Senior,Head of Analytics
298acdd52e24,1,28,405,1,Senior,Head of Analytics
298acdd52e24,20,28,405,1,Senior,Head of Analytics
2d513ce3187b,19,29,257,6,Mid,Analytics Engineer
2d513ce3187b,14,29,257,6,Mid,Analytics Engineer
2d513ce3187b,8,29,257,6,Mid,Analytics Engineer
2d513ce3187b,4,29,257,6,Mid,Analytics Engineer
2d513ce3187b,1,29,257,6,Mid,Analytics Engineer
2d513ce3187b,5,29,257,6,Mid,Analytics Engineer
2d513ce3187b,13,29,257,6,Mid,Analytics Engineer
2d513ce3187b,9,29,257,6,Mid,Analytics Engineer
c5ec99ebd1ab,19,25,24,1,Mid,Data Analyst – Power BI
c5ec99ebd1ab,16,25,24,1,Mid,Data Analyst – Power BI
c5ec99ebd1ab,14,25,24,1,Mid,Data Analyst – Power BI
c5ec99ebd1ab,8,25,24,1,Mid,Data Analyst – Power BI
c5ec99ebd1ab,4,25,24,1,Mid,Data Analyst – Power BI
c5ec99ebd1ab,25,25,24,1,Mid,Data Analyst – Power BI
c5ec99ebd1ab,23,25,24,1,Mid,Data Analyst – Power BI
c5ec99ebd1ab,12,25,24,1,Mid,Data Analyst – Power BI
c5ec99ebd1ab,13,25,24,1,Mid,Data Analyst – Power BI
438bb57ba7ac,19,18,111,2,Mid,Product Analyst
438bb57ba7ac,14,18,111,2,Mid,Product Analyst
438bb57ba7ac,22,18,111,2,Mid,Product Analyst
438bb57ba7ac,7,18,111,2,Mid,Product Analyst
438bb57ba7ac,21,18,111,2,Mid,Product Analyst
f4f3deddf29d,19,7,100,5,Mid,Data Analyst
f4f3deddf29d,14,7,100,5,Mid,Data Analyst
f4f3deddf29d,4,7,100,5,Mid,Data Analyst
f4f3deddf29d,22,7,100,5,Mid,Data Analyst
f4f3deddf29d,21,7,100,5,Mid,Data Analyst
f4f3deddf29d,10,7,100,5,Mid,Data Analyst
f4f3deddf29d,24,7,100,5,Mid,Data Analyst
f9e0426e4c27,19,22,91,7,Mid,Product Analyst
f9e0426e4c27,14,22,91,7,Mid,Product Analyst
f9e0426e4c27,4,22,91,7,Mid,Product Analyst
f9e0426e4c27,23,22,91,7,Mid,Product Analyst
f9e0426e4c27,12,22,91,7,Mid,Product Analyst
f9e0426e4c27,5,22,91,7,Mid,Product Analyst
b64131355f58,19,24,302,1,Junior,Junior Data Analyst
b64131355f58,16,24,302,1,Junior,Junior Data Analyst
b64131355f58,14,24,302,1,Junior,Junior Data Analyst
b64131355f58,8,24,302,1,Junior,Junior Data Analyst
b64131355f58,4,24,302,1,Junior,Junior Data Analyst
b64131355f58,22,24,302,1,Junior,Junior Data Analyst
b64131355f58,6,24,302,1,Junior,Junior Data Analyst
b64131355f58,5,24,302,1,Junior,Junior Data Analyst
b64131355f58,3,24,302,1,Junior,Junior Data Analyst
8cdbc3b7773e,16,14,322,2,Mid,Data Analyst – Power BI
8cdbc3b7773e,14,14,322,2,Mid,Data Analyst – Power BI
8cdbc3b7773e,8,14,322,2,Mid,Data Analyst – Power BI
8cdbc3b7773e,25,14,322,2,Mid,Data Analyst – Power BI
8cdbc3b7773e,23,14,322,2,Mid,Data Analyst – Power BI
8cdbc3b7773e,12,14,322,2,Mid,Data Analyst – Power BI
8cdbc3b7773e,22,14,322,2,Mid,Data Analyst – Power BI
8cdbc3b7773e,13,14,322,2,Mid,Data Analyst – Power BI
3837eded11c5,19,25,101,8,Senior,Senior BI Analyst
3837eded11c5,16,25,101,8,Senior,Senior BI Analyst
3837eded11c5,14,25,101,8,Senior,Senior BI Analyst
3837eded11c5,4,25,101,8,Senior,Senior BI Analyst
c1e117a962f4,16,30,297,9,Senior,Principal Analytics Engineer
c1e117a962f4,14,30,297,9,Senior,Principal Analytics Engineer
c1e117a962f4,8,30,297,9,Senior,Principal Analytics Engineer
c1e117a962f4,1,30,297,9,Senior,Principal Analytics Engineer
c1e117a962f4,5,30,297,9,Senior,Principal Analytics Engineer
c1e117a962f4,13,30,297,9,Senior,Principal Analytics Engineer
ba68b9f17b90,19,9,233,5,Mid,Data Analyst – Power BI
ba68b9f17b90,14,9,233,5,Mid,Data Analyst – Power BI
ba68b9f17b90,4,9,233,5,Mid,Data Analyst – Power BI
ba68b9f17b90,7,9,233,5,Mid,Data Analyst – Power BI
f9d46fce0dc5,19,23,143,2,Mid,Analytics Engineer
f9d46fce0dc5,16,23,143,2,Mid,Analytics Engineer
f9d46fce0dc5,14,23,143,2,Mid,Analytics Engineer
f9d46fce0dc5,12,23,143,2,Mid,Analytics Engineer
f9d46fce0dc5,11,23,143,2,Mid,Analytics Engineer
a3950d845aef,19,25,192,1,Senior,Senior Analytics Engineer
a3950d845aef,25,25,192,1,Senior,Senior Analytics Engineer
a3950d845aef,7,25,192,1,Senior,Senior Analytics Engineer
a3950d845aef,10,25,192,1,Senior,Senior Analytics Engineer
7c5c30aa88e3,19,17,98,6,Mid,Business Intelligence Analyst
7c5c30aa88e3,16,17,98,6,Mid,Business Intelligence Analyst
7c5c30aa88e3,14,17,98,6,Mid,Business Intelligence Analyst
7c5c30aa88e3,8,17,98,6,Mid,Business Intelligence Analyst
7c5c30aa88e3,25,17,98,6,Mid,Business Intelligence Analyst
91cfd3926460,19,3,353,2,Senior,Head of Analytics
91cfd3926460,16,3,353,2,Senior,Head of Analytics
91cfd3926460,25,3,353,2,Senior,Head of Analytics
91cfd3926460,22,3,353,2,Senior,Head of Analytics
543aef497ab4,19,9,233,1,Mid,Data Analyst
543aef497ab4,14,9,233,1,Mid,Data Analyst
543aef497ab4,23,9,233,1,Mid,Data Analyst
543aef497ab4,12,9,233,1,Mid,Data Analyst
543aef497ab4,7,9,233,1,Mid,Data Analyst
543aef497ab4,21,9,233,1,Mid,Data Analyst
543aef497ab4,18,9,233,1,Mid,Data Analyst
04dfacbef406,16,26,261,3,Senior,Senior Data Analyst
04dfacbef406,25,26,261,3,Senior,Senior Data Analyst
04dfacbef406,3,26,261,3,Senior,Senior Data Analyst
04dfacbef406,24,26,261,3,Senior,Senior Data Analyst
6721ecb79bd0,19,18,309,5,Mid,Data Analyst – Power BI
6721ecb79bd0,16,18,309,5,Mid,Data Analyst – Power BI
6721ecb79bd0,14,18,309,5,Mid,Data Analyst – Power BI
6721ecb79bd0,8,18,309,5,Mid,Data Analyst – Power BI
6721ecb79bd0,6,18,309,5,Mid,Data Analyst – Power BI
6721ecb79bd0,7,18,309,5,Mid,Data Analyst – Power BI
6721ecb79bd0,13,18,309,5,Mid,Data Analyst – Power BI
6721ecb79bd0,2,18,309,5,Mid,Data Analyst – Power BI
6015ea11290c,19,30,400,2,Mid,Product Analyst
6015ea11290c,14,30,400,2,Mid,Product Analyst
6015ea11290c,25,30,400,2,Mid,Product Analyst
26c98fc81a02,14,21,311,4,Junior,Junior Data Analyst
26c98fc81a02,18,21,311,4,Junior,Junior Data Analyst
26c98fc81a02,2,21,311,4,Junior,Junior Data Analyst
10ee1f0e48d3,16,24,207,6,Junior,Data Analyst (Entry Level)
10ee1f0e48d3,14,24,207,6,Junior,Data Analyst (Entry Level)
10ee1f0e48d3,8,24,207,6,Junior,Data Analyst (Entry Level)
10ee1f0e48d3,10,24,207,6,Junior,Data Analyst (Entry Level)
3a4a1453942d,16,11,228,1,Mid,Product Analyst
3a4a1453942d,14,11,228,1,Mid,Product Analyst
3a4a1453942d,12,11,228,1,Mid,Product Analyst
3a4a1453942d,5,11,228,1,Mid,Product Analyst
3a4a1453942d,10,11,228,1,Mid,Product Analyst
267fe057e51d,19,24,225,2,Mid,Business Intelligence Analyst
267fe057e51d,25,24,225,2,Mid,Business Intelligence Analyst
267fe057e51d,23,24,225,2,Mid,Business Intelligence Analyst
267fe057e51d,1,24,225,2,Mid,Business Intelligence Analyst
267fe057e51d,13,24,225,2,Mid,Business Intelligence Analyst
7b0422772714,19,1,187,6,Senior,Senior Analytics Engineer
7b0422772714,16,1,187,6,Senior,Senior Analytics Engineer
7b0422772714,14,1,187,6,Senior,Senior Analytics Engineer
7b0422772714,8,1,187,6,Senior,Senior Analytics Engineer
7b0422772714,4,1,187,6,Senior,Senior Analytics Engineer
7b0422772714,23,1,187,6,Senior,Senior Analytics Engineer
7b0422772714,22,1,187,6,Senior,Senior Analytics Engineer
e03d3c548582,14,17,147,7,Senior,Senior Data Analyst
e03d3c548582,4,17,147,7,Senior,Senior Data Analyst
e03d3c548582,12,17,147,7,Senior,Senior Data Analyst
e03d3c548582,13,17,147,7,Senior,Senior Data Analyst
e03d3c548582,2,17,147,7,Senior,Senior Data Analyst
fd0c73b815b6,19,30,8,9,Mid,Data Analyst – Power BI
fd0c73b815b6,14,30,8,9,Mid,Data Analyst – Power BI
fd0c73b815b6,8,30,8,9,Mid,Data Analyst – Power BI
fd0c73b815b6,1,30,8,9,Mid,Data Analyst – Power BI
e27c150d1b1e,19,11,144,2,Mid,Analytics Engineer
e27c150d1b1e,14,11,144,2,Mid,Analytics Engineer
e27c150d1b1e,8,11,144,2,Mid,Analytics Engineer
e27c150d1b1e,4,11,144,2,Mid,Analytics Engineer
e27c150d1b1e,6,11,144,2,Mid,Analytics Engineer
e27c150d1b1e,3,11,144,2,Mid,Analytics Engineer
e27c150d1b1e,24,11,144,2,Mid,Analytics Engineer
be0a6211b6a2,19,7,42,2,Junior,Graduate Data Analyst
be0a6211b6a2,16,7,42,2,Junior,Graduate Data Analyst
be0a6211b6a2,8,7,42,2,Junior,Graduate Data Analyst
be0a6211b6a2,4,7,42,2,Junior,Graduate Data Analyst
be0a6211b6a2,23,7,42,2,Junior,Graduate Data Analyst
be0a6211b6a2,12,7,42,2,Junior,Graduate Data Analyst
be0a6211b6a2,11,7,42,2,Junior,Graduate Data Analyst
d58ff163c674,19,7,96,2,Mid,Product Analyst
d58ff163c674,16,7,96,2,Mid,Product Analyst
d58ff163c674,14,7,96,2,Mid,Product Analyst
d58ff163c674,8,7,96,2,Mid,Product Analyst
d58ff163c674,4,7,96,2,Mid,Product Analyst
d58ff163c674,25,7,96,2,Mid,Product Analyst
d58ff163c674,23,7,96,2,Mid,Product Analyst
d58ff163c674,22,7,96,2,Mid,Product Analyst
d58ff163c674,3,7,96,2,Mid,Product Analyst
2206255fad59,19,20,148,7,Mid,Business Intelligence Analyst
2206255fad59,16,20,148,7,Mid,Business Intelligence Analyst
2206255fad59,14,20,148,7,Mid,Business Intelligence Analyst
2206255fad59,8,20,148,7,Mid,Business Intelligence Analyst
2206255fad59,4,20,148,7,Mid,Business Intelligence Analyst
2206255fad59,25,20,148,7,Mid,Business Intelligence Analyst
2206255fad59,1,20,148,7,Mid,Business Intelligence Analyst
2206255fad59,21,20,148,7,Mid,Business Intelligence Analyst
2206255fad59,5,20,148,7,Mid,Business Intelligence Analyst
a2ea440c0705,16,28,326,1,Mid,Business Intelligence Analyst
a2ea440c0705,8,28,326,1,Mid,Business Intelligence Analyst
a2ea440c0705,12,28,326,1,Mid,Business Intelligence Analyst
a2ea440c0705,22,28,326,1,Mid,Business Intelligence Analyst
64d1d8e8c610,4,13,197,1,Mid,Data Analyst
64d1d8e8c610,23,13,197,1,Mid,Data Analyst
64d1d8e8c610,13,13,197,1,Mid,Data Analyst
e905a25b37b2,14,10,389,1,Mid,Product Analyst
e905a25b37b2,8,10,389,1,Mid,Product Analyst
e905a25b37b2,12,10,389,1,Mid,Product Analyst
e905a25b37b2,1,10,389,1,Mid,Product Analyst
f84c64b06341,19,26,125,3,Senior,Senior BI Analyst
f84c64b06341,16,26,125,3,Senior,Senior BI Analyst
f84c64b06341,4,26,125,3,Senior,Senior BI Analyst
f84c64b06341,17,26,125,3,Senior,Senior BI Analyst
611726652646,19,1,3,7,Mid,Product Analyst
611726652646,16,1,3,7,Mid,Product Analyst
611726652646,14,1,3,7,Mid,Product Analyst
611726652646,1,1,3,7,Mid,Product Analyst
611726652646,5,1,3,7,Mid,Product Analyst
611726652646,2,1,3,7,Mid,Product Analyst
611726652646,24,1,3,7,Mid,Product Analyst
86ae025e04cc,19,8,424,6,Junior,Data Analyst (Entry Level)
86ae025e04cc,16,8,424,6,Junior,Data Analyst (Entry Level)
86ae025e04cc,14,8,424,6,Junior,Data Analyst (Entry Level)
86ae025e04cc,4,8,424,6,Junior,Data Analyst (Entry Level)
86ae025e04cc,25,8,424,6,Junior,Data Analyst (Entry Level)
86ae025e04cc,1,8,424,6,Junior,Data Analyst (Entry Level)
90aeb388b055,19,24,172,1,Mid,Business Intelligence Analyst
90aeb388b055,16,24,172,1,Mid,Business Intelligence Analyst
90aeb388b055,8,24,172,1,Mid,Business Intelligence Analyst
90aeb388b055,7,24,172,1,Mid,Business Intelligence Analyst
90aeb388b055,13,24,172,1,Mid,Business Intelligence Analyst
90aeb388b055,10,24,172,1,Mid,Business Intelligence Analyst
160872006b49,19,24,120,2,Senior,Senior Analytics Engineer
160872006b49,23,24,120,2,Senior,Senior Analytics Engineer
3502e79e6e2a,16,22,264,5,Mid,Data Analyst
3502e79e6e2a,14,22,264,5,Mid,Data Analyst
3502e79e6e2a,4,22,264,5,Mid,Data Analyst
3502e79e6e2a,7,22,264,5,Mid,Data Analyst
3502e79e6e2a,17,22,264,5,Mid,Data Analyst
eda563f41bf6,19,24,392,8,Mid,Data Analyst
eda563f41bf6,16,24,392,8,Mid,Data Analyst
eda563f41bf6,14,24,392,8,Mid,Data Analyst
eda563f41bf6,8,24,392,8,Mid,Data Analyst
eda563f41bf6,4,24,392,8,Mid,Data Analyst
eda563f41bf6,23,24,392,8,Mid,Data Analyst
eda563f41bf6,21,24,392,8,Mid,Data Analyst
eda563f41bf6,5,24,392,8,Mid,Data Analyst
6427ce282019,19,12,210,6,Junior,Data Analyst (Entry Level)
6427ce282019,14,12,210,6,Junior,Data Analyst (Entry Level)
6427ce282019,23,12,210,6,Junior,Data Analyst (Entry Level)
6427ce282019,12,12,210,6,Junior,Data Analyst (Entry Level)
6427ce282019,22,12,210,6,Junior,Data Analyst (Entry Level)
6427ce282019,13,12,210,6,Junior,Data Analyst (Entry Level)
6427ce282019,15,12,210,6,Junior,Data Analyst (Entry Level)
cf19662d40bc,19,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,16,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,14,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,8,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,4,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,22,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,7,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,5,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,17,22,65,2,Junior,Junior Business Analyst
cf19662d40bc,9,22,65,2,Junior,Junior Business Analyst
cd0ce5be4f71,19,18,52,1,Mid,SQL Analyst
cd0ce5be4f71,16,18,52,1,Mid,SQL Analyst
cd0ce5be4f71,14,18,52,1,Mid,SQL Analyst
cd0ce5be4f71,8,18,52,1,Mid,SQL Analyst
cd0ce5be4f71,4,18,52,1,Mid,SQL Analyst
cd0ce5be4f71,1,18,52,1,Mid,SQL Analyst
cd0ce5be4f71,15,18,52,1,Mid,SQL Analyst
b3cf79d759ee,19,21,270,3,Mid,SQL Analyst
b3cf79d759ee,16,21,270,3,Mid,SQL Analyst
b3cf79d759ee,14,21,270,3,Mid,SQL Analyst
b3cf79d759ee,1,21,270,3,Mid,SQL Analyst
b3cf79d759ee,13,21,270,3,Mid,SQL Analyst
7468c4d2e24c,19,26,294,9,Senior,Principal Analytics Engineer
7468c4d2e24c,4,26,294,9,Senior,Principal Analytics Engineer
7468c4d2e24c,23,26,294,9,Senior,Principal Analytics Engineer
7468c4d2e24c,12,26,294,9,Senior,Principal Analytics Engineer
7468c4d2e24c,22,26,294,9,Senior,Principal Analytics Engineer
7468c4d2e24c,21,26,294,9,Senior,Principal Analytics Engineer
7468c4d2e24c,13,26,294,9,Senior,Principal Analytics Engineer
7468c4d2e24c,2,26,294,9,Senior,Principal Analytics Engineer
04b56e87cb01,19,4,368,5,Mid,Data Analyst
04b56e87cb01,16,4,368,5,Mid,Data Analyst
04b56e87cb01,8,4,368,5,Mid,Data Analyst
04b56e87cb01,4,4,368,5,Mid,Data Analyst
04b56e87cb01,1,4,368,5,Mid,Data Analyst
04b56e87cb01,22,4,368,5,Mid,Data Analyst
04b56e87cb01,11,4,368,5,Mid,Data Analyst
4a9e6681897d,19,24,239,9,Mid,Data Analyst – Power BI
4a9e6681897d,16,24,239,9,Mid,Data Analyst – Power BI
4a9e6681897d,23,24,239,9,Mid,Data Analyst – Power BI
4a9e6681897d,22,24,239,9,Mid,Data Analyst – Power BI
4a9e6681897d,7,24,239,9,Mid,Data Analyst – Power BI
4a9e6681897d,10,24,239,9,Mid,Data Analyst – Power BI
7db391f88fa5,19,27,107,8,Mid,Data Analyst
7db391f88fa5,14,27,107,8,Mid,Data Analyst
7db391f88fa5,8,27,107,8,Mid,Data Analyst
7db391f88fa5,3,27,107,8,Mid,Data Analyst
7db391f88fa5,24,27,107,8,Mid,Data Analyst
ab27247e8995,16,20,381,6,Mid,SQL Analyst
ab27247e8995,23,20,381,6,Mid,SQL Analyst
ab27247e8995,22,20,381,6,Mid,SQL Analyst
ab27247e8995,6,20,381,6,Mid,SQL Analyst
ab27247e8995,7,20,381,6,Mid,SQL Analyst
ab27247e8995,3,20,381,6,Mid,SQL Analyst
5a6bcaabea23,19,1,370,2,Senior,Principal Analytics Engineer
5a6bcaabea23,16,1,370,2,Senior,Principal Analytics Engineer
5a6bcaabea23,14,1,370,2,Senior,Principal Analytics Engineer
5a6bcaabea23,8,1,370,2,Senior,Principal Analytics Engineer
5a6bcaabea23,7,1,370,2,Senior,Principal Analytics Engineer
d551cd876bca,19,16,397,1,Senior,Principal Analytics Engineer
d551cd876bca,16,16,397,1,Senior,Principal Analytics Engineer
d551cd876bca,14,16,397,1,Senior,Principal Analytics Engineer
d551cd876bca,25,16,397,1,Senior,Principal Analytics Engineer
d551cd876bca,23,16,397,1,Senior,Principal Analytics Engineer
d551cd876bca,22,16,397,1,Senior,Principal Analytics Engineer
c831402412bd,8,5,124,4,Junior,Data Analyst (Entry Level)
c831402412bd,25,5,124,4,Junior,Data Analyst (Entry Level)
c831402412bd,6,5,124,4,Junior,Data Analyst (Entry Level)
53b4d966860e,19,18,60,2,Mid,Analytics Engineer
53b4d966860e,16,18,60,2,Mid,Analytics Engineer
53b4d966860e,8,18,60,2,Mid,Analytics Engineer
53b4d966860e,23,18,60,2,Mid,Analytics Engineer
53b4d966860e,22,18,60,2,Mid,Analytics Engineer
53b4d966860e,21,18,60,2,Mid,Analytics Engineer
53b4d966860e,15,18,60,2,Mid,Analytics Engineer
a0594c077c46,16,30,436,1,Mid,BI Analyst
a0594c077c46,8,30,436,1,Mid,BI Analyst
a0594c077c46,21,30,436,1,Mid,BI Analyst
a0594c077c46,5,30,436,1,Mid,BI Analyst
a0594c077c46,3,30,436,1,Mid,BI Analyst
a0594c077c46,17,30,436,1,Mid,BI Analyst
30dbdbd6d647,19,26,402,8,Mid,Business Intelligence Analyst
30dbdbd6d647,16,26,402,8,Mid,Business Intelligence Analyst
30dbdbd6d647,14,26,402,8,Mid,Business Intelligence Analyst
30dbdbd6d647,4,26,402,8,Mid,Business Intelligence Analyst
30dbdbd6d647,25,26,402,8,Mid,Business Intelligence Analyst
30dbdbd6d647,23,26,402,8,Mid,Business Intelligence Analyst
30dbdbd6d647,15,26,402,8,Mid,Business Intelligence Analyst
3ac6374a311f,19,12,245,7,Senior,Senior BI Analyst
3ac6374a311f,16,12,245,7,Senior,Senior BI Analyst
3ac6374a311f,14,12,245,7,Senior,Senior BI Analyst
3ac6374a311f,8,12,245,7,Senior,Senior BI Analyst
3ac6374a311f,4,12,245,7,Senior,Senior BI Analyst
3ac6374a311f,10,12,245,7,Senior,Senior BI Analyst
07e10ee6d7e4,4,9,393,6,Mid,Data Analyst – Power BI
e27f1ad8335b,14,11,341,4,Junior,Junior BI Analyst
e27f1ad8335b,25,11,341,4,Junior,Junior BI Analyst
f2edf29b56a5,19,21,11,6,Senior,Senior BI Analyst
f2edf29b56a5,16,21,11,6,Senior,Senior BI Analyst
f2edf29b56a5,14,21,11,6,Senior,Senior BI Analyst
f2edf29b56a5,8,21,11,6,Senior,Senior BI Analyst
f2edf29b56a5,25,21,11,6,Senior,Senior BI Analyst
f2edf29b56a5,6,21,11,6,Senior,Senior BI Analyst
f2edf29b56a5,5,21,11,6,Senior,Senior BI Analyst
4933c024b82d,19,12,241,6,Senior,Lead Data Analyst
4933c024b82d,16,12,241,6,Senior,Lead Data Analyst
4933c024b82d,7,12,241,6,Senior,Lead Data Analyst
62a51c13a099,19,11,180,6,Senior,Lead Data Analyst
62a51c13a099,16,11,180,6,Senior,Lead Data Analyst
62a51c13a099,14,11,180,6,Senior,Lead Data Analyst
62a51c13a099,8,11,180,6,Senior,Lead Data Analyst
62a51c13a099,4,11,180,6,Senior,Lead Data Analyst
62a51c13a099,12,11,180,6,Senior,Lead Data Analyst
62a51c13a099,1,11,180,6,Senior,Lead Data Analyst
62a51c13a099,6,11,180,6,Senior,Lead Data Analyst
62a51c13a099,3,11,180,6,Senior,Lead Data Analyst
62a51c13a099,11,11,180,6,Senior,Lead Data Analyst
c7312492c928,19,15,174,1,Junior,Junior BI Analyst
c7312492c928,16,15,174,1,Junior,Junior BI Analyst
c7312492c928,14,15,174,1,Junior,Junior BI Analyst
c7312492c928,4,15,174,1,Junior,Junior BI Analyst
c7312492c928,25,15,174,1,Junior,Junior BI Analyst
666e3b71b3e1,19,25,404,3,Senior,Principal Analytics Engineer
666e3b71b3e1,16,25,404,3,Senior,Principal Analytics Engineer
666e3b71b3e1,14,25,404,3,Senior,Principal Analytics Engineer
666e3b71b3e1,8,25,404,3,Senior,Principal Analytics Engineer
666e3b71b3e1,23,25,404,3,Senior,Principal Analytics Engineer
d0fa68ac1b7b,19,11,212,3,Senior,Senior BI Analyst
d0fa68ac1b7b,16,11,212,3,Senior,Senior BI Analyst
d0fa68ac1b7b,4,11,212,3,Senior,Senior BI Analyst
998a5b150fb5,19,24,186,6,Senior,Lead Data Analyst
998a5b150fb5,16,24,186,6,Senior,Lead Data Analyst
998a5b150fb5,23,24,186,6,Senior,Lead Data Analyst
998a5b150fb5,1,24,186,6,Senior,Lead Data Analyst
998a5b150fb5,22,24,186,6,Senior,Lead Data Analyst
fbd70f6b966d,19,11,43,2,Senior,Principal Analytics Engineer
fbd70f6b966d,16,11,43,2,Senior,Principal Analytics Engineer
fbd70f6b966d,12,11,43,2,Senior,Principal Analytics Engineer
895e071e8dec,14,27,98,4,Senior,Head of Analytics
895e071e8dec,8,27,98,4,Senior,Head of Analytics
895e071e8dec,6,27,98,4,Senior,Head of Analytics
895e071e8dec,3,27,98,4,Senior,Head of Analytics
895e071e8dec,11,27,98,4,Senior,Head of Analytics
2f96d60976fc,19,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,16,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,14,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,4,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,23,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,6,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,7,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,3,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,15,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,9,5,153,2,Senior,Senior Analytics Engineer
2f96d60976fc,2,5,153,2,Senior,Senior Analytics Engineer
12a220032631,19,4,223,6,Senior,Senior BI Analyst
12a220032631,14,4,223,6,Senior,Senior BI Analyst
12a220032631,4,4,223,6,Senior,Senior BI Analyst
12a220032631,7,4,223,6,Senior,Senior BI Analyst
12a220032631,9,4,223,6,Senior,Senior BI Analyst
863796dac81e,19,13,337,2,Mid,Data Analyst
863796dac81e,16,13,337,2,Mid,Data Analyst
863796dac81e,14,13,337,2,Mid,Data Analyst
863796dac81e,4,13,337,2,Mid,Data Analyst
863796dac81e,23,13,337,2,Mid,Data Analyst
863796dac81e,1,13,337,2,Mid,Data Analyst
863796dac81e,15,13,337,2,Mid,Data Analyst
863796dac81e,17,13,337,2,Mid,Data Analyst
01d0030a24a6,19,9,88,2,Mid,Data Analyst – Power BI
01d0030a24a6,14,9,88,2,Mid,Data Analyst – Power BI
01d0030a24a6,4,9,88,2,Mid,Data Analyst – Power BI
01d0030a24a6,23,9,88,2,Mid,Data Analyst – Power BI
01d0030a24a6,22,9,88,2,Mid,Data Analyst – Power BI
14047f001fae,19,24,307,9,Mid,Data Analyst – Power BI
14047f001fae,16,24,307,9,Mid,Data Analyst – Power BI
14047f001fae,8,24,307,9,Mid,Data Analyst – Power BI
14047f001fae,1,24,307,9,Mid,Data Analyst – Power BI
14047f001fae,22,24,307,9,Mid,Data Analyst – Power BI
72f4c5dd2eab,19,21,231,9,Junior,Junior Data Analyst
72f4c5dd2eab,16,21,231,9,Junior,Junior Data Analyst
72f4c5dd2eab,14,21,231,9,Junior,Junior Data Analyst
72f4c5dd2eab,4,21,231,9,Junior,Junior Data Analyst
72f4c5dd2eab,25,21,231,9,Junior,Junior Data Analyst
72f4c5dd2eab,22,21,231,9,Junior,Junior Data Analyst
72f4c5dd2eab,5,21,231,9,Junior,Junior Data Analyst
806e962f360f,19,11,362,1,Senior,Head of Analytics
806e962f360f,14,11,362,1,Senior,Head of Analytics
806e962f360f,4,11,362,1,Senior,Head of Analytics
806e962f360f,23,11,362,1,Senior,Head of Analytics
41d536bab8a7,19,17,240,1,Mid,Analytics Engineer
41d536bab8a7,8,17,240,1,Mid,Analytics Engineer
41d536bab8a7,25,17,240,1,Mid,Analytics Engineer
41d536bab8a7,23,17,240,1,Mid,Analytics Engineer
41d536bab8a7,5,17,240,1,Mid,Analytics Engineer
f1868f0d3efd,19,22,260,6,Junior,Junior Data Analyst
f1868f0d3efd,16,22,260,6,Junior,Junior Data Analyst
f1868f0d3efd,14,22,260,6,Junior,Junior Data Analyst
f1868f0d3efd,8,22,260,6,Junior,Junior Data Analyst
